stId,name,FDR,entities_found,entities_tot,reactions_found,reactions_tot,token,cluster,keep_specific,keep_general
R-HSA-375165,NCAM signaling for neurite out-growth,0.0006896320540519252,4,70,1,23,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,False,False
R-HSA-186797,Signaling by PDGF,0.0006896320540519252,4,70,1,31,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,True,False
R-HSA-5690714,CD22 mediated BCR regulation,0.0007153545814115869,4,72,3,4,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,True,False
R-HSA-9664323,FCGR3A-mediated IL10 synthesis,0.0007153545814115869,5,141,9,20,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,True,False
R-HSA-977606,Regulation of Complement cascade,0.0007153545814115869,5,139,3,44,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,True,False
R-HSA-9936686,Aggregated β-amyloid interacts with fibrinogen,0.0008343320534054399,2,5,1,2,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,True,False
R-HSA-389960,Formation of tubulin folding intermediates by CCT/TriC,0.0009215969844587057,3,30,2,2,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,True,False
R-HSA-1445148,Translocation of SLC2A4 (GLUT4) to the plasma membrane,0.0010310406304012698,4,81,3,15,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,True,False
R-HSA-5358351,Signaling by Hedgehog,0.0011080306256083805,5,155,7,82,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,True,True
R-HSA-9824446,Viral Infection Pathways,0.0011335896838395865,14,1407,49,899,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,False,False
R-HSA-198933,Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell,0.0011828676205187794,6,249,3,44,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,True,False
R-HSA-1632852,Macroautophagy,0.0012101832269229007,5,158,6,96,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,False,False
R-HSA-9619483,Activation of AMPK downstream of NMDARs,0.0013288014545085325,3,34,1,3,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,True,True
R-HSA-9845620,Enhanced binding of GP1BA variant to VWF multimer:collagen ,0.0013568374078237744,2,7,1,1,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,True,False
R-HSA-9846298,Defective binding of VWF variant to GPIb:IX:V,0.0013568374078237744,2,7,1,1,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,True,False
R-HSA-166658,Complement cascade,0.0013568374078237744,5,163,7,75,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,False,False
R-HSA-6806834,Signaling by MET,0.0013568374078237744,4,88,1,51,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,False,False
R-HSA-9006934,Signaling by Receptor Tyrosine Kinases,0.0013568374078237744,9,634,9,759,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,False,True
R-HSA-9820448,Developmental Cell Lineages of the Exocrine Pancreas,0.001410333068306846,5,170,2,10,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,False,False
R-HSA-9913351,Formation of the dystrophin-glycoprotein complex (DGC),0.0014168800111802327,3,37,2,11,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,True,False
R-HSA-390466,Chaperonin-mediated protein folding,0.001632926071245544,4,96,6,19,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,False,False
R-HSA-9668328,Sealing of the nuclear envelope (NE) by ESCRT-III,0.0016513768483555902,3,39,1,7,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,True,True
R-HSA-983705,Signaling by the B Cell Receptor (BCR),0.0016519181779195424,5,176,15,45,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,False,False
R-HSA-9823587,Defects of platelet adhesion to exposed collagen,0.001768353356011998,2,8,5,5,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,False,False
R-HSA-190861,Gap junction assembly,0.0019095405771402119,3,41,3,16,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,False,False
R-HSA-391251,Protein folding,0.0020501106907588884,4,102,15,28,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,False,False
R-HSA-983695,Antigen activates B Cell Receptor (BCR) leading to generation of second messengers,0.0021263835086499094,4,103,11,26,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,True,False
R-HSA-6802948,Signaling by high-kinase activity BRAF mutants,0.0021726395920182995,3,44,4,6,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,True,False
R-HSA-9824443,Parasitic Infection Pathways,0.0021726395920182995,6,301,22,95,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,False,False
R-HSA-9658195,Leishmania infection,0.0021726395920182995,6,301,22,95,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,False,False
R-HSA-9664433,Leishmania parasite growth and survival,0.0021726395920182995,5,192,9,40,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,False,False
R-HSA-9662851,Anti-inflammatory response favouring Leishmania parasite infection,0.0021726395920182995,5,192,9,40,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,False,False
R-HSA-983231,Factors involved in megakaryocyte development and platelet production,0.0021726395920182995,5,194,4,43,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,False,False
R-HSA-1280215,Cytokine Signaling in Immune system,0.0021726395920182995,12,1193,12,823,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,False,False
R-HSA-5674135,MAP2K and MAPK activation,0.0025583513331870478,3,49,8,12,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,True,True
R-HSA-9656223,Signaling by RAF1 mutants,0.0025583513331870478,3,49,4,7,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,True,False
R-HSA-9609736,Assembly and cell surface presentation of NMDA receptors,0.0025583513331870478,3,49,2,23,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,True,True
R-HSA-9918487,Dengue Virus Genome Translation and Replication,0.002649291498157069,4,116,4,64,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,True,False
R-HSA-430116,GP1b-IX-V activation signalling,0.0031555356810004653,2,12,7,9,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,True,False
R-HSA-6802946,Signaling by moderate kinase activity BRAF mutants,0.003383549781151629,3,54,4,7,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,True,False
R-HSA-9649948,Signaling downstream of RAS mutants,0.003383549781151629,3,54,4,7,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,True,False
R-HSA-6802955,Paradoxical activation of RAF signaling by kinase inactive BRAF,0.003383549781151629,3,54,4,7,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,True,False
R-HSA-6802949,Signaling by RAS mutants,0.003383549781151629,3,54,4,9,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,False,False
R-HSA-75153,Apoptotic execution phase,0.003383549781151629,3,54,5,57,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,False,True
R-HSA-8955332,Carboxyterminal post-translational modifications of tubulin,0.003566511222911295,3,55,6,6,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,True,False
R-HSA-140342,Apoptosis induced DNA fragmentation,0.0036953512887780704,2,13,2,12,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,True,False
R-HSA-5620924,Intraflagellar transport,0.003755640081307021,3,56,6,12,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,True,True
R-HSA-373760,L1CAM interactions,0.004035671341340308,4,130,7,54,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,False,False
R-HSA-9734767,Developmental Cell Lineages,0.004041602842796088,6,340,5,26,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,False,False
R-HSA-397014,Muscle contraction,0.004559648154113027,5,232,9,53,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,False,True
R-HSA-9769733,Fibrin formation,0.004698551294535558,2,16,6,7,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,True,False
R-HSA-75892,Platelet Adhesion to exposed collagen,0.004698551294535558,2,17,6,8,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,True,False
R-HSA-2559584,Formation of Senescence-Associated Heterochromatin Foci (SAHF),0.004698551294535558,2,17,1,2,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,True,False
R-HSA-381183,ATF6 (ATF6-alpha) activates chaperone genes,0.004698551294535558,2,15,2,5,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,True,False
R-HSA-445355,Smooth Muscle Contraction,0.004698551294535558,3,61,5,16,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,True,False
R-HSA-6811436,COPI-independent Golgi-to-ER retrograde traffic,0.004698551294535558,3,63,2,7,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,True,False
R-HSA-2214320,Anchoring fibril formation,0.004698551294535558,2,15,1,4,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,True,False
R-HSA-381033,ATF6 (ATF6-alpha) activates chaperones,0.004698551294535558,2,17,2,10,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,False,False
R-HSA-9764561,Regulation of CDH1 Function,0.004698551294535558,3,65,3,16,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,True,True
R-HSA-983189,Kinesins,0.00490105719961198,3,68,2,14,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,True,False
R-HSA-5663220,RHO GTPases Activate Formins,0.004981986823893725,4,149,9,27,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,True,True
R-HSA-8852276,The role of GTSE1 in G2/M progression after G2 checkpoint,0.005320950242550193,3,70,3,10,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,True,True
R-HSA-446353,Cell-extracellular matrix interactions,0.005843762356580906,2,19,2,10,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,True,True
R-HSA-6802952,Signaling by BRAF and RAF1 fusions,0.005991873797853153,3,73,4,5,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,True,False
R-HSA-392499,Metabolism of proteins,0.006227875259590565,17,2427,98,928,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,False,True
R-HSA-354194,GRB2:SOS provides linkage to MAPK signaling for Integrins ,0.006461082218763958,2,20,2,2,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,True,False
R-HSA-3371497,HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand,0.006713283313111051,3,76,1,22,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,True,False
R-HSA-199977,ER to Golgi Anterograde Transport,0.007199647861932834,4,165,13,39,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,True,False
R-HSA-5620920,Cargo trafficking to the periciliary membrane,0.007486463640390961,3,79,2,29,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,True,True
R-HSA-9679191,Potential therapeutics for SARS,0.0076802312224392155,4,168,1,36,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,True,False
R-HSA-372708,p130Cas linkage to MAPK signaling for integrins,0.007784149177287425,2,22,3,3,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,True,False
R-HSA-1169410,Antimicrobial mechanism of IFN-stimulated genes,0.008234855842561006,5,284,3,103,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,True,False
R-HSA-9613829,Chaperone Mediated Autophagy,0.008489498613388435,2,23,9,19,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,True,False
R-HSA-1266738,Developmental Biology,0.008529164130866351,15,2061,22,996,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,False,True
R-HSA-9711123,Cellular response to chemical stress,0.008741964525395995,5,288,12,173,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,True,False
R-HSA-9020591,Interleukin-12 signaling,0.008893469627915929,3,84,4,56,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,True,False
R-HSA-2243919,Crosslinking of collagen fibrils,0.009223795188279427,2,24,11,13,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,True,False
R-HSA-9958825,Activation of STAT3 by cadherin engagement,0.009810595985718429,3,87,5,33,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,True,True
R-HSA-9679506,SARS-CoV Infections,0.009993534874496612,7,580,6,404,MjAyNjA5MTMxMzA2NThfMjMxMTI%3D,16,False,False
R-HSA-162588,Budding and maturation of HIV virion,0.002962566579911563,4,37,2,4,MjAyNjA5MTMxMzA3MDZfMjMxMTM%3D,17,True,True
R-HSA-140342,Apoptosis induced DNA fragmentation,0.002962566579911563,3,13,2,12,MjAyNjA5MTMxMzA3MDZfMjMxMTM%3D,17,True,False
R-HSA-2559584,Formation of Senescence-Associated Heterochromatin Foci (SAHF),0.004383000563343509,3,17,1,2,MjAyNjA5MTMxMzA3MDZfMjMxMTM%3D,17,True,True
R-HSA-75153,Apoptotic execution phase,0.004457913355769838,4,54,3,57,MjAyNjA5MTMxMzA3MDZfMjMxMTM%3D,17,False,True
R-HSA-194315,Signaling by Rho GTPases,0.004822002173859197,11,708,29,203,MjAyNjA5MTMxMzA3MTNfMjMxMTQ%3D,18,True,False
R-HSA-9716542,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",0.004822002173859197,11,724,29,212,MjAyNjA5MTMxMzA3MTNfMjMxMTQ%3D,18,False,True
R-HSA-9824446,Viral Infection Pathways,6.086460224707935e-10,31,1407,78,899,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,False,False
R-HSA-5663205,Infectious disease,2.497569928650023e-09,35,1965,89,1227,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,False,False
R-HSA-1643685,Disease,6.350044490233131e-09,43,3093,246,2176,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,False,True
R-HSA-8953897,Cellular responses to stimuli,1.5403356035115223e-08,26,1166,72,613,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,False,True
R-HSA-2262752,Cellular responses to stress,2.3810478622099396e-07,23,1039,58,521,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,False,False
R-HSA-9954709,Ribosome Quality Control (RQC) complex extracts and degrades nascent peptide,6.321819195909129e-07,9,106,11,13,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,True,False
R-HSA-9948299,Ribosome-associated quality control,9.566249503656366e-07,10,155,18,20,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,False,False
R-HSA-8953854,Metabolism of RNA,1.043273652356902e-06,20,863,48,244,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,False,True
R-HSA-5663202,Diseases of signal transduction by growth factor receptors and second messengers,1.1499133145687068e-06,16,536,145,516,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,False,False
R-HSA-9010553,Regulation of expression of SLITs and ROBOs,1.5803541243419872e-06,10,170,3,20,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,True,False
R-HSA-9839923,Dengue Virus Infection,1.704758695986186e-06,14,411,9,142,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,False,False
R-HSA-72187,mRNA 3'-end processing,1.1653275528544782e-05,9,164,14,21,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,False,False
R-HSA-422475,Axon guidance,1.1653275528544782e-05,15,566,16,295,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,False,False
R-HSA-376176,Signaling by ROBO receptors,1.309142142902342e-05,10,222,3,60,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,False,False
R-HSA-927802,Nonsense-Mediated Decay (NMD),1.4169600134117388e-05,8,124,6,6,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,False,False
R-HSA-975957,Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC),1.4169600134117388e-05,8,124,5,5,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,True,False
R-HSA-9675108,Nervous system development,1.8914032529959712e-05,15,603,16,322,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,False,True
R-HSA-72766,Translation,2.1232057305420327e-05,13,448,50,126,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,False,False
R-HSA-9770562,mRNA Polyadenylation,2.8107592039638973e-05,8,139,13,20,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,True,False
R-HSA-156842,Eukaryotic Translation Elongation,4.30444329063695e-05,7,102,6,9,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,False,False
R-HSA-69275,G2/M Transition,4.470911858500681e-05,9,205,22,88,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,False,False
R-HSA-453274,Mitotic G2-G2/M phases,4.715152097611863e-05,9,207,22,90,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,False,True
R-HSA-9633012,Response of EIF2AK4 (GCN2) to amino acid deficiency,8.299468607964045e-05,7,115,5,16,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,True,False
R-HSA-9020591,Interleukin-12 signaling,0.0001740914763399548,6,84,7,56,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,False,False
R-HSA-2565942,Regulation of PLK1 Activity at G2/M Transition,0.0002823554961739472,6,92,5,12,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,True,False
R-HSA-168255,Influenza Infection,0.00028325152790098507,8,200,4,61,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,False,False
R-HSA-6802957,Oncogenic MAPK signaling,0.00028325152790098507,6,93,34,46,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,False,False
R-HSA-156902,Peptide chain elongation,0.00031099937481193773,6,97,4,5,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,True,False
R-HSA-9918481,Dengue Virus-Host Interactions,0.00031099937481193773,9,273,3,59,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,True,False
R-HSA-447115,Interleukin-12 family signaling,0.00031099937481193773,6,96,8,114,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,False,False
R-HSA-5627123,RHO GTPases activate PAKs,0.00032781647639912315,4,27,5,15,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,True,False
R-HSA-1236974,ER-Phagosome pathway,0.00032781647639912315,6,98,5,11,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,True,False
R-HSA-72163,mRNA Splicing - Major Pathway,0.0003321931477701101,8,213,10,11,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,True,False
R-HSA-975956,Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC),0.0003321931477701101,6,101,1,1,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,True,False
R-HSA-9954714,PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA,0.0003321931477701101,6,100,3,3,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,True,False
R-HSA-5358346,Hedgehog ligand biogenesis,0.0003328175121871668,5,59,6,15,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,True,False
R-HSA-9954716,ZNF598 and the Ribosome-associated Quality Trigger (RQT) complex dissociate a ribosome stalled on a no-go mRNA,0.00039469663706159785,6,105,4,4,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,True,False
R-HSA-72689,Formation of a pool of free 40S subunits,0.00039719356376555215,6,106,2,2,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,True,False
R-HSA-72764,Eukaryotic Translation Termination,0.00039719356376555215,6,106,3,5,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,True,False
R-HSA-72172,mRNA Splicing,0.00041004673003053327,8,224,15,16,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,False,False
R-HSA-2408557,Selenocysteine synthesis,0.0005137406431621194,6,112,2,7,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,True,False
R-HSA-192823,Viral mRNA Translation,0.0005383628678407026,6,114,2,2,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,True,False
R-HSA-1852241,Organelle biogenesis and maintenance,0.0005548982198524399,10,387,16,119,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,False,True
R-HSA-72203,Processing of Capped Intron-Containing Pre-mRNA,0.0005555802000343224,9,317,34,52,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,False,False
R-HSA-5684996,MAPK1/MAPK3 signaling,0.0005555802000343224,9,316,21,82,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,False,False
R-HSA-8852276,The role of GTSE1 in G2/M progression after G2 checkpoint,0.0005555802000343224,5,70,4,10,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,True,False
R-HSA-1236975,Antigen processing-Cross presentation,0.0005555802000343224,6,120,7,25,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,False,False
R-HSA-5673001,RAF/MAP kinase cascade,0.0005555802000343224,9,309,21,75,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,False,False
R-HSA-380284,Loss of proteins required for interphase microtubule organization from the centrosome,0.0005555802000343224,5,71,3,3,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,False,False
R-HSA-380259,Loss of Nlp from mitotic centrosomes,0.0005555802000343224,5,71,2,2,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,True,False
R-HSA-1799339,SRP-dependent cotranslational protein targeting to membrane,0.0005555802000343224,6,117,5,5,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,True,False
R-HSA-156827,L13a-mediated translational silencing of Ceruloplasmin expression,0.0005555802000343224,6,120,2,3,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,True,False
R-HSA-72706,GTP hydrolysis and joining of the 60S ribosomal subunit,0.0005555802000343224,6,120,3,3,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,True,False
R-HSA-168273,Influenza Viral RNA Transcription and Replication,0.0005555802000343224,7,173,3,14,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,False,False
R-HSA-9711097,Cellular response to starvation,0.0005555802000343224,7,176,5,28,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,False,False
R-HSA-8950505,Gene and protein expression by JAK-STAT signaling after Interleukin-12 stimulation,0.0005555802000343224,5,73,5,36,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,True,False
R-HSA-8854518,AURKA Activation by TPX2,0.0005923281970781069,5,74,2,2,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,True,False
R-HSA-1168372,Downstream signaling events of B Cell Receptor (BCR),0.0007585137307175582,5,78,3,15,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,False,False
R-HSA-6791226,Major pathway of rRNA processing in the nucleolus and cytosol,0.0007592749355340711,7,189,6,7,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,True,False
R-HSA-72613,Eukaryotic Translation Initiation,0.0007592749355340711,6,130,12,21,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,False,False
R-HSA-72737,Cap-dependent Translation Initiation,0.0007592749355340711,6,130,10,18,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,False,False
R-HSA-194315,Signaling by Rho GTPases,0.0007973794509861243,13,708,22,203,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,False,False
R-HSA-5673000,RAF activation,0.0008255189859464052,4,41,5,12,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,True,False
R-HSA-380270,Recruitment of mitotic centrosome proteins and complexes,0.0008405181733294187,5,81,3,3,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,True,False
R-HSA-380287,Centrosome maturation,0.0008695512122920412,5,83,6,6,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,False,False
R-HSA-9716542,"Signaling by Rho GTPases, Miro GTPases and RHOBTB3",0.000921800013959917,13,724,22,212,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,False,True
R-HSA-114608,Platelet degranulation ,0.0011340880562755729,6,142,4,11,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,True,False
R-HSA-8868773,rRNA processing in the nucleus and cytosol,0.0011634395939918996,7,207,7,15,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,False,False
R-HSA-9975921,Assembly of the 9+0 primary cilium,0.0011951452274531205,7,209,14,50,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,False,False
R-HSA-449147,Signaling by Interleukins,0.0011951452274531205,12,646,12,505,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,False,False
R-HSA-5683057,MAPK family signaling cascades,0.0012241369077490294,9,367,22,122,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,False,True
R-HSA-9636667,Manipulation of host energy metabolism,0.001263019476184235,2,3,2,2,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,True,False
R-HSA-5362768,Hh mutants are degraded by ERAD,0.0012771545901968384,4,48,4,6,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,True,False
R-HSA-9711123,Cellular response to chemical stress,0.0012953453008124338,8,288,11,173,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,False,False
R-HSA-76005,Response to elevated platelet cytosolic Ca2+,0.0013488564814564397,6,149,4,14,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,False,True
R-HSA-5387390,Hh mutants abrogate ligand secretion,0.0014626098735626147,4,51,4,7,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,False,False
R-HSA-8876725,Protein methylation,0.0014626098735626147,3,19,3,9,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,True,False
R-HSA-380320,Recruitment of NuMA to mitotic centrosomes,0.0014942034721976416,5,97,2,2,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,True,False
R-HSA-5620912,Anchoring of the basal body to the plasma membrane,0.0016354193343040002,5,99,8,9,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,True,False
R-HSA-6802955,Paradoxical activation of RAF signaling by kinase inactive BRAF,0.0016354193343040002,4,54,6,7,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,True,False
R-HSA-6802946,Signaling by moderate kinase activity BRAF mutants,0.0016354193343040002,4,54,6,7,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,True,False
R-HSA-9649948,Signaling downstream of RAS mutants,0.0016354193343040002,4,54,6,7,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,True,False
R-HSA-6802949,Signaling by RAS mutants,0.0016354193343040002,4,54,6,9,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,False,False
R-HSA-5678895,Defective CFTR causes cystic fibrosis,0.0016354193343040002,4,53,4,8,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,True,False
R-HSA-6798695,Neutrophil degranulation,0.0016354193343040002,10,478,3,10,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,True,False
R-HSA-168249,Innate Immune System,0.0017074347588407202,18,1387,48,782,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,False,False
R-HSA-70263,Gluconeogenesis,0.0018769371632321175,4,56,4,17,MjAyNjA5MTMxMzA3MjBfMjMxMTU%3D,19,True,False
